Sale Date,Office Name,Office_ID,Product,Product_ID,Qty,Day,Month,DayOfWeek
2026-05-12,BEO BADURIA,1,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,3.0,12,5,1
2026-05-12,BEO BADURIA,1,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,85.0,12,5,1
2026-05-12,BEO BADURIA,1,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,145.0,12,5,1
2026-05-12,BEO BADURIA,1,Frozen Semen Straw (FSS) - GIR,7,195.0,12,5,1
2026-05-12,BEO BADURIA,1,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,95.0,12,5,1
2026-05-12,BEO BADURIA,1,Liquid Nitrogen (LN2) ,11,106.0,12,5,1
2026-05-12,BEO BAGDA,2,AI Gloves (50 Pcs Packet) - 2024,0,7.0,12,5,1
2026-05-12,BEO BAGDA,2,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,11.0,12,5,1
2026-05-12,BEO BAGDA,2,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,175.0,12,5,1
2026-05-12,BEO BAGDA,2,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,255.0,12,5,1
2026-05-12,BEO BAGDA,2,Frozen Semen Straw (FSS) - GIR,7,200.0,12,5,1
2026-05-12,BEO BAGDA,2,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,155.0,12,5,1
2026-05-12,BEO BAGDA,2,Liquid Nitrogen (LN2) ,11,113.0,12,5,1
2026-05-12,BEO BARRACKPUR-I,5,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,4.0,12,5,1
2026-05-12,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,20.0,12,5,1
2026-05-12,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) - GIR,7,30.0,12,5,1
2026-05-12,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,50.0,12,5,1
2026-05-12,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) Buffalo Murrah,9,50.0,12,5,1
2026-05-12,BEO BARRACKPUR-I,5,Liquid Nitrogen (LN2) ,11,12.0,12,5,1
2026-05-12,BEO BARRACKPUR-II,6,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,13.0,12,5,1
2026-05-12,BEO DEGANGA,10,AI Gloves (50 Pcs Packet) - 2024,0,8.0,12,5,1
2026-05-12,BEO DEGANGA,10,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,12.0,12,5,1
2026-05-12,BEO DEGANGA,10,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,190.0,12,5,1
2026-05-12,BEO DEGANGA,10,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,325.0,12,5,1
2026-05-12,BEO DEGANGA,10,Frozen Semen Straw (FSS) - GIR,7,218.0,12,5,1
2026-05-12,BEO DEGANGA,10,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,110.0,12,5,1
2026-05-12,BEO DEGANGA,10,Liquid Nitrogen (LN2) ,11,276.0,12,5,1
2026-05-12,BEO HABRA-II,13,AI Gloves (50 Pcs Packet) - 2024,0,1.0,12,5,1
2026-05-12,BEO HABRA-II,13,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,5.0,12,5,1
2026-05-12,BEO HABRA-II,13,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,55.0,12,5,1
2026-05-12,BEO HABRA-II,13,Frozen Semen Straw (FSS) - GIR,7,85.0,12,5,1
2026-05-12,BEO HABRA-II,13,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,40.0,12,5,1
2026-05-12,BEO HABRA-II,13,Liquid Nitrogen (LN2) ,11,52.0,12,5,1
2026-05-12,BEO HASNABAD,15,AI Gloves (50 Pcs Packet) - 2024,0,1.0,12,5,1
2026-05-12,BEO HINGALGANJ,16,AI Gloves (50 Pcs Packet) - 2024,0,6.0,12,5,1
2026-05-12,BEO HINGALGANJ,16,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,4.0,12,5,1
2026-05-12,BEO HINGALGANJ,16,Frozen Semen Straw (FSS) - GIR,7,14.0,12,5,1
2026-05-12,BEO HINGALGANJ,16,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,36.0,12,5,1
2026-05-12,BEO HINGALGANJ,16,Liquid Nitrogen (LN2) ,11,68.0,12,5,1
2026-05-12,BEO SANDESHKHALI-II,20,AI Gloves (50 Pcs Packet) - 2024,0,1.0,12,5,1
2026-05-12,BEO SANDESHKHALI-II,20,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,12,5,1
2026-05-12,BEO SANDESHKHALI-II,20,Frozen Semen Straw (FSS) - GIR,7,3.0,12,5,1
2026-05-12,BEO SANDESHKHALI-II,20,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,3.0,12,5,1
2026-05-12,BEO SANDESHKHALI-II,20,Liquid Nitrogen (LN2) ,11,21.0,12,5,1
2026-05-12,BEO SWARUPNAGAR,21,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,12,5,1
2026-05-12,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,10.0,12,5,1
2026-05-12,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,10.0,12,5,1
2026-05-12,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - GIR,7,10.0,12,5,1
2026-05-12,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,10.0,12,5,1
2026-05-12,BEO SWARUPNAGAR,21,Liquid Nitrogen (LN2) ,11,6.0,12,5,1
2026-05-12,DPD 24 PARAGANAS NORTH ,22,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,12,5,1
2026-05-12,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,10.0,12,5,1
2026-05-12,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,5.0,12,5,1
2026-05-12,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,5.0,12,5,1
2026-05-12,DPD 24 PARAGANAS NORTH ,22,Liquid Nitrogen (LN2) ,11,24.0,12,5,1
2026-05-13,BEO BARASAT-I,3,AI Gloves (50 Pcs Packet) - 2024,0,2.0,13,5,2
2026-05-13,BEO BARASAT-I,3,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,6.0,13,5,2
2026-05-13,BEO BARASAT-I,3,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,80.0,13,5,2
2026-05-13,BEO BARASAT-I,3,Frozen Semen Straw (FSS) - GIR,7,3.0,13,5,2
2026-05-13,BEO BARASAT-I,3,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,50.0,13,5,2
2026-05-13,BEO BARASAT-I,3,Liquid Nitrogen (LN2) ,11,56.0,13,5,2
2026-05-13,BEO BARASAT-II,4,AI Gloves (50 Pcs Packet) - 2024,0,2.0,13,5,2
2026-05-13,BEO BARASAT-II,4,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,13,5,2
2026-05-13,BEO BARASAT-II,4,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,5.0,13,5,2
2026-05-13,BEO BARASAT-II,4,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,24.0,13,5,2
2026-05-13,BEO BARASAT-II,4,Frozen Semen Straw (FSS) - GIR,7,31.0,13,5,2
2026-05-13,BEO BARASAT-II,4,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,15.0,13,5,2
2026-05-13,BEO BARASAT-II,4,Liquid Nitrogen (LN2) ,11,26.0,13,5,2
2026-05-13,BEO BARRACKPUR-I,5,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,13,5,2
2026-05-13,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,20.0,13,5,2
2026-05-13,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,15.0,13,5,2
2026-05-13,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) - GIR,7,25.0,13,5,2
2026-05-13,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) Buffalo Murrah,9,20.0,13,5,2
2026-05-13,BEO BASIRHAT-II,8,AI Gloves (50 Pcs Packet) - 2024,0,2.0,13,5,2
2026-05-13,BEO BASIRHAT-II,8,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,6.0,13,5,2
2026-05-13,BEO BASIRHAT-II,8,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,90.0,13,5,2
2026-05-13,BEO BASIRHAT-II,8,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,250.0,13,5,2
2026-05-13,BEO BASIRHAT-II,8,Frozen Semen Straw (FSS) - GIR,7,260.0,13,5,2
2026-05-13,BEO BASIRHAT-II,8,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,55.0,13,5,2
2026-05-13,BEO BASIRHAT-II,8,Liquid Nitrogen (LN2) ,11,144.0,13,5,2
2026-05-13,BEO BONGAON,9,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,13,5,2
2026-05-13,BEO BONGAON,9,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,57.0,13,5,2
2026-05-13,BEO BONGAON,9,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,75.0,13,5,2
2026-05-13,BEO BONGAON,9,Frozen Semen Straw (FSS) - GIR,7,51.0,13,5,2
2026-05-13,BEO BONGAON,9,Liquid Nitrogen (LN2) ,11,73.0,13,5,2
2026-05-13,BEO GAIGHATA,11,AI Gloves (50 Pcs Packet) - 2024,0,2.0,13,5,2
2026-05-13,BEO GAIGHATA,11,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,13,5,2
2026-05-13,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,25.0,13,5,2
2026-05-13,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,20.0,13,5,2
2026-05-13,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - GIR,7,12.0,13,5,2
2026-05-13,BEO GAIGHATA,11,Liquid Nitrogen (LN2) ,11,118.0,13,5,2
2026-05-13,BEO HASNABAD,15,AI Gloves (50 Pcs Packet) - 2024,0,2.0,13,5,2
2026-05-13,BEO HASNABAD,15,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,13,5,2
2026-05-13,BEO HASNABAD,15,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,25.0,13,5,2
2026-05-13,BEO HASNABAD,15,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,5.0,13,5,2
2026-05-13,BEO HASNABAD,15,Frozen Semen Straw (FSS) - GIR,7,20.0,13,5,2
2026-05-13,BEO HASNABAD,15,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,5.0,13,5,2
2026-05-13,BEO HASNABAD,15,Liquid Nitrogen (LN2) ,11,36.0,13,5,2
2026-05-13,DPD 24 PARAGANAS NORTH ,22,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,13,5,2
2026-05-13,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,20.0,13,5,2
2026-05-13,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) Buffalo Murrah,9,5.0,13,5,2
2026-05-13,DPD 24 PARAGANAS NORTH ,22,Liquid Nitrogen (LN2) ,11,35.0,13,5,2
2026-05-14,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,10.0,14,5,3
2026-05-14,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,15.0,14,5,3
2026-05-14,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - GIR,7,5.0,14,5,3
2026-05-14,BEO BASIRHAT-I,7,Liquid Nitrogen (LN2) ,11,15.0,14,5,3
2026-05-14,BEO DEGANGA,10,AI Gloves (50 Pcs Packet) - 2024,0,1.0,14,5,3
2026-05-14,BEO HAROA,14,AI Gloves (50 Pcs Packet) - 2024,0,1.0,14,5,3
2026-05-14,BEO HAROA,14,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,14,5,3
2026-05-14,BEO HAROA,14,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,20.0,14,5,3
2026-05-14,BEO HAROA,14,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,55.0,14,5,3
2026-05-14,BEO HAROA,14,Frozen Semen Straw (FSS) - GIR,7,30.0,14,5,3
2026-05-14,BEO HAROA,14,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,50.0,14,5,3
2026-05-14,BEO HAROA,14,Liquid Nitrogen (LN2) ,11,20.0,14,5,3
2026-05-14,BEO HINGALGANJ,16,Liquid Nitrogen (LN2) ,11,3.0,14,5,3
2026-05-15,BEO SWARUPNAGAR,21,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,15,5,4
2026-05-15,BEO SWARUPNAGAR,21,Frozen Semen Straw (FSS) - GIR,7,20.0,15,5,4
2026-05-15,BEO SWARUPNAGAR,21,Liquid Nitrogen (LN2) ,11,15.0,15,5,4
2026-05-15,DPD 24 PARAGANAS NORTH ,22,Cryo Container  - BA-3 - 2025,4,2.0,15,5,4
2026-05-15,DPD 24 PARAGANAS NORTH ,22,Liquid Nitrogen (LN2) ,11,7.0,15,5,4
2026-05-18,BEO BADURIA,1,AI Gloves (50 Pcs Packet) - 2024,0,1.0,18,5,0
2026-05-18,BEO BADURIA,1,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,6.0,18,5,0
2026-05-18,BEO BADURIA,1,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,50.0,18,5,0
2026-05-18,BEO BADURIA,1,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,75.0,18,5,0
2026-05-18,BEO BADURIA,1,Frozen Semen Straw (FSS) - GIR,7,95.0,18,5,0
2026-05-18,BEO BADURIA,1,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,10.0,18,5,0
2026-05-18,BEO BADURIA,1,Liquid Nitrogen (LN2) ,11,106.0,18,5,0
2026-05-18,BEO BARRACKPUR-II,6,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,24.0,18,5,0
2026-05-18,BEO BARRACKPUR-II,6,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,10.0,18,5,0
2026-05-18,BEO BARRACKPUR-II,6,Frozen Semen Straw (FSS) - GIR,7,12.0,18,5,0
2026-05-18,BEO BARRACKPUR-II,6,Frozen Semen Straw (FSS) Buffalo Murrah,9,20.0,18,5,0
2026-05-18,BEO BARRACKPUR-II,6,Liquid Nitrogen (LN2) ,11,21.0,18,5,0
2026-05-18,BEO BASIRHAT-I,7,AI Gloves (50 Pcs Packet) - 2024,0,1.0,18,5,0
2026-05-18,BEO BASIRHAT-I,7,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,18,5,0
2026-05-18,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,25.0,18,5,0
2026-05-18,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,55.0,18,5,0
2026-05-18,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - GIR,7,15.0,18,5,0
2026-05-18,BEO BASIRHAT-I,7,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,20.0,18,5,0
2026-05-18,BEO BASIRHAT-I,7,Liquid Nitrogen (LN2) ,11,39.0,18,5,0
2026-05-18,BEO HABRA-I,12,AI Gloves (50 Pcs Packet) - 2024,0,1.0,18,5,0
2026-05-18,BEO HABRA-I,12,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,18,5,0
2026-05-18,BEO HABRA-I,12,Frozen Semen Straw (FSS) - GIR,7,50.0,18,5,0
2026-05-18,BEO HABRA-I,12,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,40.0,18,5,0
2026-05-18,BEO HABRA-I,12,Liquid Nitrogen (LN2) ,11,39.0,18,5,0
2026-05-18,BEO SWARUPNAGAR,21,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,18,5,0
2026-05-18,BEO SWARUPNAGAR,21,Liquid Nitrogen (LN2) ,11,57.0,18,5,0
2026-05-19,BEO AMDANGA,0,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,19,5,1
2026-05-19,BEO AMDANGA,0,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,25.0,19,5,1
2026-05-19,BEO AMDANGA,0,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,50.0,19,5,1
2026-05-19,BEO AMDANGA,0,Frozen Semen Straw (FSS) - GIR,7,25.0,19,5,1
2026-05-19,BEO AMDANGA,0,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,15.0,19,5,1
2026-05-19,BEO AMDANGA,0,Liquid Nitrogen (LN2) ,11,27.0,19,5,1
2026-05-19,BEO BAGDA,2,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,19,5,1
2026-05-19,BEO BAGDA,2,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,10.0,19,5,1
2026-05-19,BEO BAGDA,2,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,20.0,19,5,1
2026-05-19,BEO BAGDA,2,Frozen Semen Straw (FSS) - GIR,7,20.0,19,5,1
2026-05-19,BEO BAGDA,2,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,10.0,19,5,1
2026-05-19,BEO BAGDA,2,Liquid Nitrogen (LN2) ,11,3.0,19,5,1
2026-05-19,BEO DEGANGA,10,AI Gloves (50 Pcs Packet) - 2024,0,2.0,19,5,1
2026-05-19,BEO DEGANGA,10,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,5.0,19,5,1
2026-05-19,BEO DEGANGA,10,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,65.0,19,5,1
2026-05-19,BEO DEGANGA,10,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,95.0,19,5,1
2026-05-19,BEO DEGANGA,10,Frozen Semen Straw (FSS) - GIR,7,42.0,19,5,1
2026-05-19,BEO DEGANGA,10,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,15.0,19,5,1
2026-05-19,BEO DEGANGA,10,Liquid Nitrogen (LN2) ,11,12.0,19,5,1
2026-05-19,BEO DEGANGA,10,Sex Sorted Semen Straw (SS) Pure Jersey (PJ),16,30.0,19,5,1
2026-05-19,BEO HABRA-II,13,AI Gloves (50 Pcs Packet) - 2024,0,2.0,19,5,1
2026-05-19,BEO HABRA-II,13,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,19,5,1
2026-05-19,BEO HABRA-II,13,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,80.0,19,5,1
2026-05-19,BEO HABRA-II,13,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,40.0,19,5,1
2026-05-19,BEO HABRA-II,13,Frozen Semen Straw (FSS) - GIR,7,55.0,19,5,1
2026-05-19,BEO HABRA-II,13,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,65.0,19,5,1
2026-05-19,BEO HABRA-II,13,Liquid Nitrogen (LN2) ,11,41.0,19,5,1
2026-05-19,BEO HINGALGANJ,16,Frozen Semen Straw (FSS) - GIR,7,6.0,19,5,1
2026-05-19,BEO HINGALGANJ,16,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,14.0,19,5,1
2026-05-19,BEO HINGALGANJ,16,Liquid Nitrogen (LN2) ,11,50.0,19,5,1
2026-05-19,BEO HINGALGANJ,16,Thaw Monitor,17,1.0,19,5,1
2026-05-19,BEO SANDESHKHALI-II,20,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,5.0,19,5,1
2026-05-19,BEO SANDESHKHALI-II,20,Liquid Nitrogen (LN2) ,11,27.0,19,5,1
2026-05-19,DPD 24 PARAGANAS NORTH ,22,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,1.0,19,5,1
2026-05-19,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,10.0,19,5,1
2026-05-19,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,50.0,19,5,1
2026-05-19,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) - GIR,7,10.0,19,5,1
2026-05-19,DPD 24 PARAGANAS NORTH ,22,Liquid Nitrogen (LN2) ,11,116.0,19,5,1
2026-05-20,BEO BARASAT-I,3,AI Gloves (50 Pcs Packet) - 2024,0,16.0,20,5,2
2026-05-20,BEO BARASAT-I,3,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,20,5,2
2026-05-20,BEO BARASAT-I,3,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,66.0,20,5,2
2026-05-20,BEO BARASAT-I,3,Frozen Semen Straw (FSS) - GIR,7,5.0,20,5,2
2026-05-20,BEO BARASAT-I,3,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,20.0,20,5,2
2026-05-20,BEO BARASAT-II,4,AI Gloves (50 Pcs Packet) - 2024,0,2.0,20,5,2
2026-05-20,BEO BARASAT-II,4,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,5.0,20,5,2
2026-05-20,BEO BARASAT-II,4,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,13.0,20,5,2
2026-05-20,BEO BARASAT-II,4,Frozen Semen Straw (FSS) - GIR,7,17.0,20,5,2
2026-05-20,BEO BARASAT-II,4,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,10.0,20,5,2
2026-05-20,BEO BARASAT-II,4,Liquid Nitrogen (LN2) ,11,37.0,20,5,2
2026-05-20,BEO BARRACKPUR-I,5,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,6.0,20,5,2
2026-05-20,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,55.0,20,5,2
2026-05-20,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) - GIR,7,70.0,20,5,2
2026-05-20,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,60.0,20,5,2
2026-05-20,BEO BARRACKPUR-I,5,Frozen Semen Straw (FSS) Buffalo Murrah,9,80.0,20,5,2
2026-05-20,BEO BARRACKPUR-II,6,Liquid Nitrogen (LN2) ,11,3.0,20,5,2
2026-05-20,BEO BASIRHAT-II,8,AI Gloves (50 Pcs Packet) - 2024,0,1.0,20,5,2
2026-05-20,BEO BASIRHAT-II,8,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,4.0,20,5,2
2026-05-20,BEO BASIRHAT-II,8,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,55.0,20,5,2
2026-05-20,BEO BASIRHAT-II,8,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,75.0,20,5,2
2026-05-20,BEO BASIRHAT-II,8,Frozen Semen Straw (FSS) - GIR,7,80.0,20,5,2
2026-05-20,BEO BASIRHAT-II,8,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,20.0,20,5,2
2026-05-20,BEO BASIRHAT-II,8,Liquid Nitrogen (LN2) ,11,90.0,20,5,2
2026-05-20,BEO BONGAON,9,AI Gloves (50 Pcs Packet) - 2024,0,3.0,20,5,2
2026-05-20,BEO BONGAON,9,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,20,5,2
2026-05-20,BEO BONGAON,9,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,50.0,20,5,2
2026-05-20,BEO BONGAON,9,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,65.0,20,5,2
2026-05-20,BEO BONGAON,9,Frozen Semen Straw (FSS) - GIR,7,50.0,20,5,2
2026-05-20,BEO BONGAON,9,Liquid Nitrogen (LN2) ,11,100.0,20,5,2
2026-05-20,BEO GAIGHATA,11,AI Gloves (50 Pcs Packet) - 2024,0,1.0,20,5,2
2026-05-20,BEO GAIGHATA,11,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,20,5,2
2026-05-20,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,165.0,20,5,2
2026-05-20,BEO GAIGHATA,11,Frozen Semen Straw (FSS) - GIR,7,79.0,20,5,2
2026-05-20,BEO GAIGHATA,11,Liquid Nitrogen (LN2) ,11,101.0,20,5,2
2026-05-20,BEO HAROA,14,AI Gun (for 0.25 ml straw) with Container_2024,1,1.0,20,5,2
2026-05-20,BEO HASNABAD,15,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,3.0,20,5,2
2026-05-20,BEO HASNABAD,15,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,15.0,20,5,2
2026-05-20,BEO HASNABAD,15,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,15.0,20,5,2
2026-05-20,BEO HASNABAD,15,Frozen Semen Straw (FSS) - GIR,7,35.0,20,5,2
2026-05-20,BEO HASNABAD,15,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,15.0,20,5,2
2026-05-20,BEO HASNABAD,15,Liquid Nitrogen (LN2) ,11,36.0,20,5,2
2026-05-20,BEO HINGALGANJ,16,Liquid Nitrogen (LN2) ,11,2.0,20,5,2
2026-05-20,BEO MINAKHAN,17,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,20,5,2
2026-05-20,BEO MINAKHAN,17,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,10.0,20,5,2
2026-05-20,BEO MINAKHAN,17,Frozen Semen Straw (FSS) - GIR,7,20.0,20,5,2
2026-05-20,BEO MINAKHAN,17,Frozen Semen Straw (FSS) - Pure Jersey (PJ) ,8,19.0,20,5,2
2026-05-20,BEO MINAKHAN,17,Liquid Nitrogen (LN2) ,11,89.0,20,5,2
2026-05-20,DPD 24 PARAGANAS NORTH ,22,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,20.0,20,5,2
2026-05-20,DPD 24 PARAGANAS NORTH ,22,Liquid Nitrogen (LN2) ,11,28.0,20,5,2
2026-05-21,BEO HAROA,14,AI Sheath - for 0.25 ml straw (50 Pcs Packet),3,2.0,21,5,3
2026-05-21,BEO HAROA,14,Frozen Semen Straw (FSS) - Cross Breed Holstein Friesion (CBHF),5,15.0,21,5,3
2026-05-21,BEO HAROA,14,Frozen Semen Straw (FSS) - Cross Breed Jersey (CBJ),6,45.0,21,5,3
2026-05-21,BEO HAROA,14,Frozen Semen Straw (FSS) - GIR,7,15.0,21,5,3
